trip_id,pickup_datetime,dropoff_datetime,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,passenger_count,trip_distance_km,fare_amount,payment_type,driver_id
3251,2026-04-28 19:24:00,2026-04-28 19:56:33,-73.996321,40.704281,-74.007552,40.696018,4,5.39,114.26,efectivo,100
3252,2026-04-03 14:30:00,2026-04-03 15:27:23,-73.982291,40.780585,-73.760669,40.632845,1,15.08,247.34,tarjeta,163
3253,2026-04-07 19:50:00,2026-04-07 21:37:29,-73.762464,40.630178,-74.012695,40.69422,3,19.2,329.88,app,123
3254,2026-04-30 22:50:00,2026-05-01 00:17:22,-73.949577,40.749981,-73.774993,40.646037,3,19.79,305.95,app,155
3255,2026-04-29 18:20:00,2026-04-29 18:55:54,-73.958285,40.807378,-73.958252,40.74137,3,8.26,131.35,app,154
3256,2026-04-21 18:58:00,2026-04-21 19:56:38,-74.004573,40.719198,-74.002731,40.705062,4,9.4,157.06,app,150
3257,2026-04-19 14:56:00,2026-04-19 15:40:26,-73.990089,40.646575,-74.001771,40.621551,3,6.63,146.78,tarjeta,160
3258,2026-04-29 06:46:00,2026-04-29 08:10:22,-73.799259,40.660829,-73.991972,40.715787,4,13.99,244.53,tarjeta,158
3259,2026-04-12 00:23:00,2026-04-12 01:14:42,-74.006266,40.713969,-73.988739,40.809943,4,8.52,176.59,efectivo,123
3260,2026-04-26 05:12:00,2026-04-26 06:23:39,-73.969519,40.679611,-73.773696,40.644555,2,15.9,298.93,tarjeta,126
3261,2026-04-19 08:16:00,2026-04-19 08:49:31,-73.987621,40.77467,-73.957875,40.788739,2,7.55,129.89,tarjeta,175
3262,2026-04-17 13:51:00,2026-04-17 14:13:49,-73.945397,40.725341,-73.946546,40.730557,1,3.78,91.63,app,155
3263,2026-04-25 22:30:00,2026-04-25 23:07:29,-74.012777,40.690375,-74.00686,40.707475,1,5.63,115.49,efectivo,130
3264,2026-04-26 13:02:00,2026-04-26 13:25:29,-74.014429,40.713389,-73.954028,40.737302,4,3.94,79.7,tarjeta,158
3265,2026-04-24 22:16:00,2026-04-24 22:57:41,-73.998251,40.708829,-74.014656,40.661414,2,7.09,127.52,efectivo,113
3266,2026-04-15 10:27:00,2026-04-15 10:41:14,-74.010447,40.668668,-73.997287,40.70783,1,1.53,57.43,tarjeta,164
3267,2026-04-06 20:05:00,2026-04-06 20:21:21,-74.002449,40.704051,-73.951885,40.770772,4,2.8,69.0,app,163
3268,2026-04-23 16:52:00,2026-04-23 17:32:45,-74.005184,40.720572,-74.002868,40.718453,3,8.41,121.32,tarjeta,106
3269,2026-04-23 17:49:00,2026-04-23 19:15:28,-73.780036,40.631415,-73.973039,40.678196,4,16.23,301.41,efectivo,147
3270,2026-04-18 15:00:00,2026-04-18 15:27:45,-74.007343,40.708795,-73.986844,40.778886,3,6.16,108.59,app,153
3271,2026-04-05 22:08:00,2026-04-05 22:33:02,-73.98682,40.789348,-74.018449,40.702468,2,2.96,86.84,tarjeta,135
3272,2026-04-04 01:00:00,2026-04-04 01:18:08,-73.995209,40.708179,-74.012821,40.714645,3,1.67,55.25,app,175
3273,2026-04-15 16:54:00,2026-04-15 17:44:04,-74.013512,40.714921,-73.95238,40.805657,2,9.42,159.43,tarjeta,108
3274,2026-04-21 07:01:00,2026-04-21 07:29:43,-73.993267,40.708961,-73.996498,40.699271,4,7.62,141.72,efectivo,140
3275,2026-04-11 16:46:00,2026-04-11 17:29:29,-73.981814,40.787079,-73.987089,40.627309,2,7.06,134.02,tarjeta,141
3276,2026-04-11 18:03:00,2026-04-11 18:31:18,-74.017476,40.704849,-74.001817,40.706743,4,5.56,121.09,efectivo,170
3277,2026-04-07 08:13:00,2026-04-07 08:43:21,-74.006993,40.70145,-74.012324,40.711044,1,6.57,93.85,app,156
3278,2026-04-26 05:39:00,2026-04-26 06:47:30,-73.765655,40.648216,-73.93456,40.729275,4,16.07,210.7,tarjeta,157
3279,2026-04-24 08:39:00,2026-04-24 09:03:45,-74.015889,40.695583,-73.964433,40.802284,1,3.29,85.55,tarjeta,121
3280,2026-04-14 09:01:00,2026-04-14 10:11:30,-73.969896,40.753957,-73.80441,40.657745,3,16.57,268.65,tarjeta,158
3281,2026-04-29 15:59:00,2026-04-29 16:53:17,-74.018424,40.689625,-73.760325,40.664226,3,14.98,230.97,tarjeta,137
3282,2026-04-18 18:37:00,2026-04-18 19:42:16,-74.008046,40.719269,-73.777249,40.666867,4,17.12,235.11,app,124
3283,2026-04-07 20:23:00,2026-04-07 20:53:56,-74.014248,40.719195,-74.004667,40.718506,3,6.81,131.39,app,157
3284,2026-04-02 13:16:00,2026-04-02 13:52:51,-73.995916,40.706344,-73.936826,40.731719,4,8.97,146.12,efectivo,134
3285,2026-04-23 15:00:00,2026-04-23 15:32:14,-73.998157,40.722589,-74.007947,40.708199,4,7.72,137.39,tarjeta,113
3286,2026-04-26 06:16:00,2026-04-26 06:56:30,-74.003276,40.680788,-73.966557,40.645896,1,8.29,176.35,efectivo,106
3287,2026-04-08 17:40:00,2026-04-08 18:05:34,-74.012302,40.701786,-73.964738,40.666231,1,3.68,101.48,app,171
3288,2026-04-01 06:10:00,2026-04-01 06:38:17,-73.993257,40.704745,-73.994149,40.703049,4,5.24,112.91,efectivo,123
3289,2026-04-21 08:54:00,2026-04-21 09:24:26,-73.992382,40.699577,-73.960074,40.622037,2,5.86,115.54,tarjeta,119
3290,2026-04-12 01:50:00,2026-04-12 02:25:25,-73.936234,40.743238,-74.018167,40.702366,1,6.94,114.17,tarjeta,141
3291,2026-04-24 17:03:00,2026-04-24 17:25:48,-73.994609,40.700346,-73.989382,40.790123,4,2.91,68.06,tarjeta,117
3292,2026-04-10 17:59:00,2026-04-10 19:21:24,-73.794899,40.634891,-73.969427,40.798736,4,24.92,358.37,tarjeta,154
3293,2026-04-22 13:11:00,2026-04-22 13:39:21,-74.011146,40.71955,-74.010244,40.700421,2,4.15,90.41,efectivo,176
3294,2026-04-10 17:22:00,2026-04-10 17:52:57,-74.010558,40.69364,-73.967234,40.759814,4,4.72,93.83,tarjeta,114
3295,2026-04-12 19:36:00,2026-04-12 21:15:21,-73.800214,40.63655,-73.936492,40.731535,1,19.72,355.03,app,145
3296,2026-04-30 14:20:00,2026-04-30 14:41:42,-74.00843,40.707909,-73.969082,40.672899,4,2.98,81.18,tarjeta,101
3297,2026-04-13 04:53:00,2026-04-13 05:07:37,-74.011723,40.706317,-74.001694,40.721817,2,2.25,53.53,app,151
3298,2026-04-17 14:57:00,2026-04-17 15:40:57,-73.959248,40.750248,-73.937975,40.75753,1,7.95,146.37,efectivo,173
3299,2026-04-10 16:11:00,2026-04-10 16:48:24,-74.018125,40.700501,-73.991002,40.691408,1,7.26,136.55,efectivo,178
3300,2026-04-27 18:09:00,2026-04-27 19:16:54,-73.97018,40.640228,-73.765746,40.665979,4,11.49,207.71,tarjeta,146
3301,2026-04-01 18:25:00,2026-04-01 18:55:15,-74.006525,40.691312,-74.01611,40.694111,3,5.97,95.33,app,176
3302,2026-04-28 18:26:00,2026-04-28 18:58:46,-74.001982,40.643699,-73.981545,40.628247,3,6.25,118.47,tarjeta,100
3303,2026-04-18 07:54:00,2026-04-18 08:17:10,-74.004639,40.719927,-73.954257,40.776635,1,4.56,81.56,tarjeta,114
3304,2026-04-16 18:28:00,2026-04-16 19:35:18,-73.998885,40.708386,-73.808853,40.641303,4,18.65,290.75,tarjeta,107
3305,2026-04-23 10:51:00,2026-04-23 11:06:43,-73.991703,40.707631,-74.005028,40.702529,4,1.28,57.65,efectivo,126
3306,2026-04-15 18:09:00,2026-04-15 18:53:13,-74.011196,40.707433,-73.999337,40.69722,4,6.68,156.63,tarjeta,142
3307,2026-04-02 18:20:00,2026-04-02 18:51:08,-73.947049,40.759567,-74.001625,40.718984,1,6.57,119.36,tarjeta,135
3308,2026-04-27 17:12:00,2026-04-27 17:44:34,-73.956097,40.759504,-74.009825,40.701958,2,4.82,106.15,efectivo,133
3309,2026-04-04 15:24:00,2026-04-04 15:36:37,-74.001753,40.684006,-73.98733,40.673667,2,2.34,63.59,app,108
3310,2026-04-09 23:33:00,2026-04-09 23:58:15,-74.008014,40.724277,-73.985623,40.791968,2,3.24,81.22,tarjeta,101
3311,2026-04-19 11:33:00,2026-04-19 12:22:01,-73.969588,40.75738,-73.969755,40.758786,3,7.28,160.19,efectivo,144
3312,2026-04-03 07:28:00,2026-04-03 08:02:21,-73.996726,40.701563,-74.004949,40.705749,2,6.39,108.59,efectivo,101
3313,2026-04-09 17:46:00,2026-04-09 18:11:53,-74.008128,40.691343,-73.967197,40.753252,4,3.88,79.06,efectivo,105
3314,2026-04-19 21:06:00,2026-04-19 21:36:10,-73.998219,40.703734,-74.005595,40.715061,2,6.94,119.33,app,140
3315,2026-04-08 07:53:00,2026-04-08 09:17:32,-74.008971,40.702209,-73.760393,40.640871,4,24.66,403.54,efectivo,118
3316,2026-04-08 09:01:00,2026-04-08 09:43:15,-73.989482,40.767978,-73.944334,40.757414,1,5.74,109.75,app,104
3317,2026-04-14 16:53:00,2026-04-14 18:33:38,-73.96074,40.769981,-73.796814,40.642321,1,24.0,342.84,tarjeta,161
3318,2026-04-09 08:22:00,2026-04-09 08:58:15,-74.011456,40.723794,-73.96351,40.806504,4,7.62,153.44,efectivo,157
3319,2026-04-21 16:10:00,2026-04-21 17:58:19,-73.984881,40.652452,-73.750887,40.668172,2,19.65,352.59,tarjeta,180
3320,2026-04-29 18:09:00,2026-04-29 19:32:35,-73.776485,40.654875,-74.012969,40.70856,2,14.79,288.94,tarjeta,123
3321,2026-04-07 17:34:00,2026-04-07 17:55:28,-73.976597,40.765946,-73.930935,40.732599,1,5.34,89.22,tarjeta,106
3322,2026-04-16 16:07:00,2026-04-16 16:25:04,-73.998394,40.704232,-73.998624,40.720653,3,3.68,82.18,tarjeta,113
3323,2026-04-01 07:25:00,2026-04-01 07:58:52,-73.978815,40.662103,-74.014787,40.692211,4,6.14,128.31,tarjeta,174
3324,2026-04-14 07:10:00,2026-04-14 08:24:41,-73.772929,40.652784,-73.774144,40.642327,2,19.81,293.72,app,127
3325,2026-04-28 17:25:00,2026-04-28 18:05:09,-73.997866,40.707022,-73.992926,40.714206,1,9.5,182.95,app,178
3326,2026-04-20 12:24:00,2026-04-20 12:53:19,-74.003993,40.698524,-73.96794,40.80908,2,6.69,123.91,tarjeta,133
3327,2026-04-12 12:47:00,2026-04-12 13:25:23,-73.993963,40.694119,-73.99553,40.716013,3,8.53,141.84,tarjeta,179
3328,2026-04-05 12:43:00,2026-04-05 13:52:02,-73.967288,40.738792,-73.781155,40.660186,3,19.16,237.51,tarjeta,107
3329,2026-04-30 20:59:00,2026-04-30 21:45:39,-74.009524,40.669422,-73.983216,40.790034,3,7.7,144.71,tarjeta,140
3330,2026-04-08 18:23:00,2026-04-08 18:37:42,-74.011824,40.628748,-74.014267,40.66836,1,2.45,63.35,tarjeta,152
3331,2026-04-23 14:00:00,2026-04-23 14:47:50,-73.987649,40.685965,-73.758787,40.650898,2,10.58,200.43,efectivo,171
3332,2026-04-09 16:36:00,2026-04-09 18:13:56,-73.763784,40.64836,-73.982942,40.806104,3,17.21,295.44,app,121
3333,2026-04-17 00:53:00,2026-04-17 02:29:04,-73.760224,40.654755,-73.756438,40.662417,4,16.41,307.89,app,139
3334,2026-04-28 22:29:00,2026-04-28 23:06:30,-73.993054,40.697232,-74.009733,40.699021,2,6.8,131.46,efectivo,111
3335,2026-04-26 12:32:00,2026-04-26 13:02:23,-73.994449,40.714403,-74.015274,40.70639,4,6.07,106.08,tarjeta,147
3336,2026-04-06 18:03:00,2026-04-06 18:15:52,-73.9347,40.743444,-74.00288,40.721072,4,1.3,52.62,tarjeta,159
3337,2026-04-04 11:49:00,2026-04-04 12:41:09,-73.992519,40.706134,-74.00665,40.716844,1,8.13,173.47,tarjeta,174
3338,2026-04-24 21:42:00,2026-04-24 22:05:50,-74.004649,40.696757,-74.003487,40.714232,2,2.96,87.13,tarjeta,161
3339,2026-04-09 12:12:00,2026-04-09 12:33:51,-73.970742,40.762207,-73.983709,40.772047,1,2.33,81.24,app,106
3340,2026-04-17 13:25:00,2026-04-17 14:13:11,-73.989051,40.797336,-74.005728,40.706578,2,9.12,183.06,efectivo,102
3341,2026-04-06 05:43:00,2026-04-06 07:34:08,-73.809249,40.666631,-73.996794,40.711285,4,21.3,411.16,app,176
3342,2026-04-01 19:41:00,2026-04-01 20:31:50,-73.940445,40.736537,-73.997797,40.698966,2,8.95,167.73,efectivo,152
3343,2026-04-03 18:36:00,2026-04-03 18:59:42,-73.93723,40.743027,-74.004178,40.709083,3,5.7,92.44,app,138
3344,2026-04-06 07:25:00,2026-04-06 08:11:01,-73.953316,40.804414,-73.933087,40.749469,2,7.66,131.09,efectivo,135
3345,2026-04-06 12:31:00,2026-04-06 13:04:15,-74.011384,40.701557,-74.007289,40.699677,3,5.64,107.8,app,168
3346,2026-04-16 20:00:00,2026-04-16 20:29:18,-74.001236,40.640805,-74.012983,40.668438,4,3.39,79.73,tarjeta,122
3347,2026-04-13 15:36:00,2026-04-13 16:03:12,-73.997395,40.700529,-73.996366,40.705064,3,4.39,99.8,tarjeta,169
3348,2026-04-13 04:29:00,2026-04-13 05:11:47,-73.971303,40.771865,-73.936407,40.755867,4,8.04,141.66,tarjeta,136
3349,2026-04-11 18:36:00,2026-04-11 18:49:25,-74.009782,40.716703,-73.956503,40.797273,2,2.05,54.14,tarjeta,167
3350,2026-04-18 21:42:00,2026-04-18 22:00:23,-73.995438,40.724682,-73.954349,40.805793,1,2.92,77.59,efectivo,118
3351,2026-04-30 18:43:00,2026-04-30 19:08:53,-74.004527,40.722188,-74.019847,40.700083,3,5.27,92.6,efectivo,105
3352,2026-04-28 15:41:00,2026-04-28 16:30:44,-74.013196,40.707845,-73.949779,40.752989,1,8.69,173.17,app,162
3353,2026-04-26 18:16:00,2026-04-26 18:46:28,-73.941686,40.729013,-73.995411,40.693448,3,6.04,95.89,app,139
3354,2026-04-28 02:36:00,2026-04-28 04:20:04,-73.938097,40.73239,-73.764047,40.655846,1,23.43,430.04,efectivo,137
3355,2026-04-29 08:11:00,2026-04-29 09:18:27,-73.764108,40.665971,-73.991748,40.719281,3,17.46,264.43,app,126
3356,2026-04-06 16:09:00,2026-04-06 16:43:15,-74.004163,40.701727,-73.998297,40.70068,4,6.42,138.04,efectivo,155
3357,2026-04-07 08:24:00,2026-04-07 08:54:05,-73.980277,40.633422,-73.933832,40.758797,1,5.15,114.28,tarjeta,129
3358,2026-04-26 08:54:00,2026-04-26 09:19:30,-73.992852,40.69062,-73.989721,40.685537,2,3.12,75.13,app,173
3359,2026-04-16 04:47:00,2026-04-16 06:07:36,-73.996426,40.703174,-73.75191,40.649555,1,15.65,274.37,efectivo,107
3360,2026-04-04 10:03:00,2026-04-04 10:30:41,-74.005917,40.693006,-74.007994,40.662591,1,5.49,114.57,efectivo,140
3361,2026-04-21 09:41:00,2026-04-21 10:47:09,-73.994131,40.709086,-73.776004,40.669487,4,12.97,216.62,tarjeta,100
3362,2026-04-16 08:00:00,2026-04-16 08:36:55,-73.991214,40.72287,-73.934041,40.737242,4,6.0,100.08,app,153
3363,2026-04-11 20:13:00,2026-04-11 21:31:12,-73.790738,40.653809,-73.997914,40.692723,4,16.13,309.5,tarjeta,169
3364,2026-04-07 16:47:00,2026-04-07 17:23:02,-74.00672,40.720126,-73.998389,40.693198,4,4.97,129.22,app,174
3365,2026-04-02 16:00:00,2026-04-02 16:36:01,-73.993974,40.701481,-73.968804,40.737981,2,5.83,120.2,efectivo,158
3366,2026-04-13 09:33:00,2026-04-13 10:05:46,-74.015458,40.696194,-73.979189,40.798962,2,7.91,156.33,efectivo,165
3367,2026-04-27 08:39:00,2026-04-27 09:22:20,-73.957095,40.778017,-73.983261,40.654875,3,8.24,142.25,app,112
3368,2026-04-13 09:10:00,2026-04-13 10:58:57,-74.01014,40.69132,-73.781583,40.631637,4,23.15,401.92,tarjeta,124
3369,2026-04-20 09:10:00,2026-04-20 10:24:47,-73.938277,40.737057,-73.776962,40.639218,2,19.51,230.29,tarjeta,140
3370,2026-04-15 12:14:00,2026-04-15 12:49:01,-73.991501,40.708016,-74.008861,40.705608,3,6.1,128.13,tarjeta,136
3371,2026-04-27 19:09:00,2026-04-27 19:38:18,-74.001925,40.705032,-73.943611,40.733969,3,4.67,95.87,app,177
3372,2026-04-07 20:56:00,2026-04-07 21:35:56,-73.995613,40.690818,-73.958489,40.786543,2,8.01,135.86,app,147
3373,2026-04-09 18:19:00,2026-04-09 18:42:06,-74.002052,40.723446,-73.958989,40.725113,4,4.53,104.77,efectivo,117
3374,2026-04-08 18:21:00,2026-04-08 18:39:08,-73.945545,40.731242,-74.019946,40.692226,4,2.16,65.59,app,129
3375,2026-04-02 07:33:00,2026-04-02 07:51:33,-73.966009,40.737642,-73.950575,40.756423,1,2.24,54.84,tarjeta,103
3376,2026-04-12 08:17:00,2026-04-12 09:02:02,-74.008737,40.702573,-74.008873,40.715007,2,9.08,181.9,tarjeta,132
3377,2026-04-25 19:16:00,2026-04-25 19:49:52,-73.941291,40.746085,-73.981339,40.794185,2,7.18,137.5,tarjeta,134
3378,2026-04-17 01:54:00,2026-04-17 02:23:37,-73.993571,40.715833,-73.968932,40.740775,2,5.83,109.73,app,135
3379,2026-04-27 17:51:00,2026-04-27 18:29:43,-73.95097,40.800186,-73.985365,40.805468,3,6.25,120.8,app,143
3380,2026-04-08 02:33:00,2026-04-08 02:56:42,-73.985269,40.768472,-73.952627,40.80887,2,3.72,99.86,app,179
3381,2026-04-23 06:05:00,2026-04-23 06:19:37,-73.931306,40.740306,-73.990414,40.700408,4,2.25,53.29,tarjeta,107
3382,2026-04-07 18:36:00,2026-04-07 19:16:31,-74.005103,40.721084,-73.966233,40.777746,4,8.87,139.19,app,121
3383,2026-04-10 18:12:00,2026-04-10 18:35:41,-73.976833,40.622555,-73.979196,40.804571,3,2.34,70.4,app,170
3384,2026-04-08 07:23:00,2026-04-08 08:21:17,-73.792991,40.640414,-74.007451,40.704976,1,14.73,238.94,efectivo,118
3385,2026-04-26 18:12:00,2026-04-26 19:59:38,-73.952103,40.772307,-73.754375,40.652426,1,18.88,340.75,efectivo,134
3386,2026-04-16 18:46:00,2026-04-16 19:31:09,-73.99625,40.722186,-73.982841,40.654728,3,8.74,150.55,tarjeta,163
3387,2026-04-26 07:24:00,2026-04-26 07:48:26,-73.992107,40.700479,-73.973721,40.778131,1,4.35,86.86,efectivo,163
3388,2026-04-17 07:06:00,2026-04-17 07:25:04,-73.965454,40.771339,-74.018277,40.693627,4,4.47,96.91,tarjeta,111
3389,2026-04-28 09:34:00,2026-04-28 09:58:20,-74.009737,40.632329,-73.954934,40.809598,3,3.42,93.65,tarjeta,162
3390,2026-04-11 20:34:00,2026-04-11 21:29:35,-73.990054,40.694711,-73.978679,40.768158,3,8.6,172.16,app,107
3391,2026-04-24 00:26:00,2026-04-24 01:07:44,-73.942743,40.749166,-73.991175,40.71068,3,7.45,163.53,tarjeta,143
3392,2026-04-28 23:13:00,2026-04-28 23:34:30,-73.943581,40.742258,-74.016832,40.703737,3,3.98,86.04,tarjeta,129
3393,2026-04-03 08:27:00,2026-04-03 09:09:16,-74.010647,40.706447,-73.997072,40.65988,3,7.94,151.19,tarjeta,115
3394,2026-04-18 18:11:00,2026-04-18 19:49:29,-74.003648,40.709359,-73.751897,40.649921,4,22.08,325.74,tarjeta,169
3395,2026-04-28 16:28:00,2026-04-28 17:01:26,-73.930918,40.748796,-73.96858,40.736557,1,9.46,124.85,tarjeta,129
3396,2026-04-19 09:01:00,2026-04-19 09:27:54,-73.987686,40.794393,-73.966034,40.7797,4,6.13,119.42,efectivo,179
3397,2026-04-10 14:29:00,2026-04-10 15:42:20,-74.000588,40.714135,-73.764382,40.632385,2,17.29,291.49,app,164
3398,2026-04-03 08:34:00,2026-04-03 09:01:23,-73.932761,40.754193,-74.017033,40.704974,4,4.92,102.08,efectivo,122
3399,2026-04-17 19:19:00,2026-04-17 20:29:23,-73.802698,40.653754,-73.946578,40.747421,3,14.51,256.93,app,129
3400,2026-04-13 19:09:00,2026-04-13 20:41:47,-74.0036,40.691167,-73.7902,40.635969,1,20.63,310.08,efectivo,115
3401,2026-04-20 07:38:00,2026-04-20 08:14:07,-74.011762,40.693094,-73.990609,40.701508,3,6.09,140.3,efectivo,120
3402,2026-04-28 08:37:00,2026-04-28 09:04:51,-73.772899,40.645159,-73.990288,40.705968,2,7.26,108.86,tarjeta,137
3403,2026-04-16 13:07:00,2026-04-16 13:32:30,-73.980746,40.790792,-73.962837,40.65459,1,3.3,90.27,tarjeta,123
3404,2026-04-28 14:12:00,2026-04-28 14:36:01,-74.014251,40.693906,-73.99053,40.696284,1,3.6,97.57,efectivo,105
3405,2026-04-02 07:39:00,2026-04-02 08:12:09,-73.936814,40.755821,-74.006903,40.656894,3,5.54,118.15,tarjeta,149
3406,2026-04-24 11:53:00,2026-04-24 13:11:13,-73.971521,40.652607,-73.782273,40.631159,1,19.83,366.85,tarjeta,166
3407,2026-04-09 06:22:00,2026-04-09 07:01:36,-73.963988,40.765024,-73.974908,40.764761,4,9.27,148.91,efectivo,141
3408,2026-04-05 16:35:00,2026-04-05 18:11:48,-73.795623,40.647145,-73.779892,40.665169,4,18.66,334.69,tarjeta,136
3409,2026-04-01 10:39:00,2026-04-01 12:04:51,-73.957208,40.785936,-73.809125,40.653005,2,16.84,274.06,efectivo,158
3410,2026-04-03 19:47:00,2026-04-03 20:32:05,-73.966034,40.809315,-74.00316,40.723776,1,9.44,163.47,tarjeta,147
3411,2026-04-29 07:59:00,2026-04-29 09:32:37,-73.791444,40.641231,-74.003986,40.70852,1,18.12,292.21,tarjeta,153
3412,2026-04-27 17:22:00,2026-04-27 17:36:45,-74.015233,40.709473,-74.005074,40.699735,4,2.22,54.91,efectivo,117
3413,2026-04-13 10:44:00,2026-04-13 11:42:33,-73.999968,40.691625,-74.00066,40.700163,2,9.06,183.5,app,113
3414,2026-04-19 15:42:00,2026-04-19 16:02:30,-74.011452,40.696082,-73.99681,40.713476,1,4.68,78.65,efectivo,146
3415,2026-04-01 09:36:00,2026-04-01 10:49:51,-74.014328,40.721931,-73.757624,40.643102,1,14.55,223.02,tarjeta,149
3416,2026-04-04 17:39:00,2026-04-04 18:20:54,-73.95545,40.771593,-73.950324,40.801342,2,9.19,163.3,app,174
3417,2026-04-06 19:07:00,2026-04-06 19:51:47,-74.004169,40.707751,-73.998313,40.709241,2,7.84,163.78,tarjeta,180
3418,2026-04-05 14:07:00,2026-04-05 15:33:25,-73.993265,40.702974,-73.784515,40.659817,3,19.47,319.25,app,144
3419,2026-04-29 07:02:00,2026-04-29 07:23:57,-73.989796,40.806599,-74.007684,40.695447,4,3.96,92.94,tarjeta,106
3420,2026-04-30 16:31:00,2026-04-30 17:29:46,-73.769222,40.652478,-73.973711,40.653042,1,13.31,223.9,efectivo,166
3421,2026-04-26 17:51:00,2026-04-26 18:10:49,-73.969227,40.757804,-73.959376,40.728118,2,2.9,60.76,tarjeta,180
3422,2026-04-28 17:23:00,2026-04-28 17:36:21,-74.019694,40.695837,-73.980761,40.788963,4,2.19,58.52,tarjeta,169
3423,2026-04-27 08:36:00,2026-04-27 09:34:14,-73.950546,40.75023,-73.780137,40.639109,4,15.22,195.3,app,130
3424,2026-04-20 20:02:00,2026-04-20 21:30:52,-73.785347,40.65074,-74.010089,40.703673,3,20.4,336.15,app,128
3425,2026-04-14 05:10:00,2026-04-14 05:26:48,-73.94692,40.741104,-74.003875,40.704328,4,2.59,64.59,app,165
3426,2026-04-12 15:39:00,2026-04-12 18:01:47,-73.956312,40.733957,-73.781987,40.632174,1,25.5,477.68,app,118
3427,2026-04-22 16:47:00,2026-04-22 17:07:51,-73.980433,40.765245,-73.959215,40.806665,4,1.8,69.65,app,141
3428,2026-04-16 19:11:00,2026-04-16 19:28:35,-73.991136,40.710697,-74.001361,40.650386,4,1.87,63.42,tarjeta,141
3429,2026-04-23 15:42:00,2026-04-23 16:15:37,-73.944127,40.738633,-73.933129,40.744421,3,7.94,143.38,efectivo,144
3430,2026-04-16 18:43:00,2026-04-16 18:59:31,-73.950114,40.75373,-74.010471,40.69282,4,2.16,55.85,tarjeta,115
3431,2026-04-21 09:24:00,2026-04-21 09:52:45,-73.996399,40.70685,-73.952042,40.777832,1,4.78,96.62,app,170
3432,2026-04-09 23:18:00,2026-04-10 00:01:12,-73.966577,40.75949,-73.96642,40.649228,2,6.99,136.15,tarjeta,126
3433,2026-04-16 10:45:00,2026-04-16 11:03:01,-74.011707,40.702108,-73.987938,40.79502,4,3.18,71.43,tarjeta,121
3434,2026-04-15 11:06:00,2026-04-15 11:24:18,-73.979693,40.635011,-73.934558,40.755722,4,4.16,81.04,app,110
3435,2026-04-08 16:18:00,2026-04-08 17:01:44,-73.953571,40.743677,-74.001859,40.700791,4,9.1,166.26,app,151
3436,2026-04-04 19:29:00,2026-04-04 21:19:57,-73.796642,40.639993,-73.937043,40.748098,1,20.17,392.01,efectivo,173
3437,2026-04-16 08:25:00,2026-04-16 09:03:10,-74.008986,40.703423,-73.98188,40.76088,1,7.75,155.25,efectivo,159
3438,2026-04-20 01:15:00,2026-04-20 01:53:45,-74.006953,40.70005,-74.004876,40.642571,4,6.52,136.0,efectivo,100
3439,2026-04-11 12:38:00,2026-04-11 13:12:06,-74.002285,40.70098,-73.930429,40.74187,2,6.0,124.38,tarjeta,148
3440,2026-04-28 14:04:00,2026-04-28 14:41:05,-74.011539,40.716255,-73.935431,40.758422,4,6.28,136.96,tarjeta,140
3441,2026-04-28 07:35:00,2026-04-28 08:14:56,-73.995902,40.674743,-73.993582,40.69875,2,8.72,126.06,efectivo,104
3442,2026-04-23 13:14:00,2026-04-23 13:26:35,-74.019476,40.704932,-74.001877,40.646493,4,1.94,46.37,efectivo,125
3443,2026-04-21 17:17:00,2026-04-21 17:38:01,-73.99774,40.693632,-73.975445,40.785372,3,2.95,75.82,tarjeta,161
3444,2026-04-13 13:07:00,2026-04-13 14:26:30,-73.752666,40.644063,-73.958398,40.806901,1,15.99,233.61,tarjeta,165
3445,2026-04-03 14:25:00,2026-04-03 14:54:10,-73.942413,40.757036,-74.005048,40.707743,1,7.22,105.1,app,164
